% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
2927	1	1	1	0	28	2196	0	1	0
2930	1	1	1	0	28	2196	0	1	0
2931	1	1	1	0	28	2196	0	1	0
2932	1	1	1	0	28	2196	0	1	0
2933	1	1	1	0	28	2196	0	1	0
2934	1	1	1	0	28	2196	0	1	0
2935	1	1	1	0	28	2196	0	1	0
2936	1	1	1	0	28	2196	0	1	0
2937	1	1	1	0	28	2196	0	1	0
2938	1	1	1	0	28	2196	0	1	0
2939	1	1	1	0	28	2196	0	1	0
2940	1	1	1	0	28	2196	0	1	0
2941	1	1	1	0	28	2196	0	1	0
2943	1	1	1	0	28	2196	0	1	0
2945	1	1	1	0	28	2196	0	1	0
2946	1	1	1	0	28	2196	0	1	0
2947	1	1	1	0	28	2196	0	1	0
2948	1	1	1	0	28	2196	0	1	0
2949	1	1	1	0	28	2196	0	1	0
2950	1	1	1	0	28	2196	0	1	0
2951	1	1	1	0	28	2196	0	1	0
2952	1	1	1	0	28	2196	0	1	0
2953	1	1	1	0	28	2196	0	1	0
2954	1	1	1	0	28	2196	0	1	0
2955	1	1	1	0	28	2196	0	1	0
2956	1	1	1	0	28	2196	0	1	0
2957	1	1	1	0	28	2196	0	1	0
2958	1	1	1	0	28	2196	0	1	0
2959	1	1	1	0	28	2196	0	1	0
2960	1	1	1	0	28	2196	0	1	0
2961	1	1	1	0	28	2196	0	1	0
2962	1	1	1	0	28	2196	0	1	0
2963	1	1	1	0	28	2196	0	1	0
2966	1	1	1	0	28	2196	0	1	0
2968	1	1	1	0	28	2196	0	1	0
2969	1	1	1	0	28	2196	0	1	0
2970	1	1	1	0	28	2196	0	1	0
2971	1	1	1	0	28	2196	0	1	0
2972	1	1	1	0	28	2196	0	1	0
2973	1	1	1	0	28	2196	0	1	0
2975	1	1	1	0	28	2196	0	1	0
2976	1	1	1	0	28	2196	0	1	0
2977	1	1	1	0	28	2196	0	1	0
2978	1	1	1	0	28	2196	0	1	0
2979	1	1	1	0	28	2196	0	1	0
2980	1	1	1	0	28	2196	0	1	0
2981	1	1	1	0	28	2196	0	1	0
2982	1	1	1	0	28	2196	0	1	0
2983	1	1	1	0	28	2196	0	1	0
2984	1	1	1	0	28	2196	0	1	0
2985	1	1	1	0	28	2196	0	1	0
2986	1	1	1	0	28	2196	0	1	0
2987	1	1	1	0	28	2196	0	1	0
2988	1	1	1	0	28	2196	0	1	0
2989	1	1	1	0	28	2196	0	1	0
2991	1	1	1	0	28	2196	0	1	0
2992	1	1	1	0	28	2196	0	1	0
2993	1	1	1	0	28	2196	0	1	0
2994	1	1	1	0	28	2196	0	1	0
2995	1	1	1	0	28	2196	0	1	0
2996	1	1	1	0	28	2196	0	1	0
2997	1	1	1	0	28	2196	0	1	0
2998	1	1	1	0	28	2196	0	1	0
2999	1	1	1	0	28	2196	0	1	0
3001	1	1	1	0	28	2196	0	1	0
3002	1	1	1	0	28	2196	0	1	0
3003	1	1	1	0	28	2196	0	1	0
3004	1	1	1	0	28	2196	0	1	0
3005	1	1	1	0	28	2196	0	1	0
3007	1	1	1	0	28	2196	0	1	0
3008	1	1	1	0	28	2196	0	1	0
3009	1	1	1	0	28	2196	0	1	0
3010	1	1	1	0	28	2196	0	1	0
3011	1	1	1	0	28	2196	0	1	0
3012	1	1	1	0	28	2196	0	1	0
3013	1	1	1	0	28	2196	0	1	0
3014	1	1	1	0	28	2196	0	1	0
3015	1	1	1	0	28	2196	0	1	0
3016	1	1	1	0	28	2196	0	1	0
3017	1	1	1	0	28	2196	0	1	0
3018	1	1	1	0	28	2196	0	1	0
3019	1	1	1	0	28	2196	0	1	0
3020	1	1	1	0	28	2196	0	1	0
3021	1	1	1	0	28	2196	0	1	0
3022	1	1	1	0	28	2196	0	1	0
3023	1	1	1	0	28	2196	0	1	0
3024	1	1	1	0	28	2196	0	1	0
3025	1	1	1	0	28	2196	0	1	0
3030	1	1	1	0	28	2196	0	1	0
3031	1	1	1	0	28	2196	0	1	0
3032	1	1	1	0	28	2196	0	1	0
3033	1	1	1	0	28	2196	0	1	0
3034	1	1	1	0	28	2196	0	1	0
3035	1	1	1	0	28	2196	0	1	0
3036	1	1	1	0	28	2196	0	1	0
3037	1	1	1	0	28	2196	0	1	0
3038	1	1	1	0	28	2196	0	1	0
3039	1	1	1	0	28	2196	0	1	0
3044	1	1	1	0	28	2196	0	1	0
3045	1	1	1	0	28	2196	0	1	0
3046	1	1	1	0	28	2196	0	1	0
3047	1	1	1	0	28	2196	0	1	0
3048	1	1	1	0	28	2196	0	1	0
3049	1	1	1	0	28	2196	0	1	0
3050	1	1	1	0	28	2196	0	1	0
3051	1	1	1	0	28	2196	0	1	0
3053	1	1	1	0	28	2196	0	1	0
3054	1	1	1	0	28	2196	0	1	0
3055	1	1	1	0	28	2196	0	1	0
3056	1	1	1	0	28	2196	0	1	0
3057	1	1	1	0	28	2196	0	1	0
3058	1	1	1	0	28	2196	0	1	0
3059	1	1	1	0	28	2196	0	1	0
3060	1	1	1	0	28	2196	0	1	0
3061	1	1	1	0	28	2196	0	1	0
3062	1	1	1	0	28	2196	0	1	0
3063	1	1	1	0	28	2196	0	1	0
3064	1	1	1	0	28	2196	0	1	0
3065	1	1	1	0	28	2196	0	1	0
3066	1	1	1	0	28	2196	0	1	0
3067	1	1	1	0	28	2196	0	1	0
3068	1	1	1	0	28	2196	0	1	0
3069	1	1	1	0	28	2196	0	1	0
3070	1	1	1	0	28	2196	0	1	0
3071	1	1	1	0	28	2196	0	1	0
3072	1	1	1	0	28	2196	0	1	0
3073	1	1	1	0	28	2196	0	1	0
3074	1	1	1	0	28	2196	0	1	0
3075	1	1	1	0	28	2196	0	1	0
3076	1	1	1	0	28	2196	0	1	0
3077	1	1	1	0	28	2196	0	1	0
3078	1	1	1	0	28	2196	0	1	0
3080	1	1	1	0	28	2196	0	1	0
3081	1	1	1	0	28	2196	0	1	0
3082	1	1	1	0	28	2196	0	1	0
3083	1	1	1	0	28	2196	0	1	0
3084	1	1	1	0	28	2196	0	1	0
3085	1	1	1	0	28	2196	0	1	0
3086	1	1	1	0	28	2196	0	1	0
3087	1	1	1	0	28	2196	0	1	0
3088	1	1	1	0	28	2196	0	1	0
3089	1	1	1	0	28	2196	0	1	0
3090	1	1	1	0	28	2196	0	1	0
3091	1	1	1	0	28	2196	0	1	0
3092	1	1	1	0	28	2196	0	1	0
3093	1	1	1	0	28	2196	0	1	0
3094	1	1	1	0	28	2196	0	1	0
3095	1	1	1	0	28	2196	0	1	0
3096	1	1	1	0	28	2196	0	1	0
3097	1	1	1	0	28	2196	0	1	0
3098	1	1	1	0	28	2196	0	1	0
3099	1	1	1	0	28	2196	0	1	0
3100	1	1	1	0	28	2196	0	1	0
3101	1	1	1	0	28	2196	0	1	0
3102	1	1	1	0	28	2196	0	1	0
3103	1	1	1	0	28	2196	0	1	0
3104	1	1	1	0	28	2196	0	1	0
3105	1	1	1	0	28	2196	0	1	0
3106	1	1	1	0	28	2196	0	1	0
3107	1	1	1	0	28	2196	0	1	0
3108	1	1	1	0	28	2196	0	1	0
3109	1	1	1	0	28	2196	0	1	0
3110	1	1	1	0	28	2196	0	1	0
3111	1	1	1	0	28	2196	0	1	0
3116	1	1	1	0	28	2196	0	1	0
3117	1	1	1	0	28	2196	0	1	0
3118	1	1	1	0	28	2196	0	1	0
3119	1	1	1	0	28	2196	0	1	0
3120	1	1	1	0	28	2196	0	1	0
3121	1	1	1	0	28	2196	0	1	0
3122	1	1	1	0	28	2196	0	1	0
3123	1	1	1	0	28	2196	0	1	0
3124	1	1	1	0	28	2196	0	1	0
3125	1	1	1	0	28	2196	0	1	0
3126	1	1	1	0	28	2196	0	1	0
3127	1	1	1	0	28	2196	0	1	0
3132	1	1	1	0	28	2196	0	1	0
3133	1	1	1	0	28	2196	0	1	0
3134	1	1	1	0	28	2196	0	1	0
3135	1	1	1	0	28	2196	0	1	0
3136	1	1	1	0	28	2196	0	1	0
3137	1	1	1	0	28	2196	0	1	0
3138	1	1	1	0	28	2196	0	1	0
3139	1	1	1	0	28	2196	0	1	0
3140	1	1	1	0	28	2196	0	1	0
3141	1	1	1	0	28	2196	0	1	0
3142	1	1	1	0	28	2196	0	1	0
3143	1	1	1	0	28	2196	0	1	0
3148	1	1	1	0	28	2196	0	1	0
3149	1	1	1	0	28	2196	0	1	0
3151	1	1	1	0	28	2196	0	1	0
3152	1	1	1	0	28	2196	0	1	0
3153	1	1	1	0	28	2196	0	1	0
3154	1	1	1	0	28	2196	0	1	0
3155	1	1	1	0	28	2196	0	1	0
3156	1	1	1	0	28	2196	0	1	0
3157	1	1	1	0	28	2196	0	1	0
3158	1	1	1	0	28	2196	0	1	0
3159	1	1	1	0	28	2196	0	1	0
3160	1	1	1	0	28	2196	0	1	0
3161	1	1	1	0	28	2196	0	1	0
3162	1	1	1	0	28	2196	0	1	0
3163	1	1	1	0	28	2196	0	1	0
3164	1	1	1	0	28	2196	0	1	0
3165	1	1	1	0	28	2196	0	1	0
3166	1	1	1	0	28	2196	0	1	0
3167	1	1	1	0	28	2196	0	1	0
3168	1	1	1	0	28	2196	0	1	0
3169	1	1	1	0	28	2196	0	1	0
3170	1	1	1	0	28	2196	0	1	0
3171	1	1	1	0	28	2196	0	1	0
3172	1	1	1	0	28	2196	0	1	0
3173	1	1	1	0	28	2196	0	1	0
3174	1	1	1	0	28	2196	0	1	0
3175	1	1	1	0	28	2196	0	1	0
3176	1	1	1	0	28	2196	0	1	0
3177	1	1	1	0	28	2196	0	1	0
3178	1	1	1	0	28	2196	0	1	0
3179	1	1	1	0	28	2196	0	1	0
3180	1	1	1	0	28	2196	0	1	0
3181	1	1	1	0	28	2196	0	1	0
3182	1	1	1	0	28	2196	0	1	0
3183	1	1	1	0	28	2196	0	1	0
3184	1	1	1	0	28	2196	0	1	0
3185	1	1	1	0	28	2196	0	1	0
3186	1	1	1	0	28	2196	0	1	0
3187	1	1	1	0	28	2196	0	1	0
3189	1	1	1	0	28	2196	0	1	0
3190	1	1	1	0	28	2196	0	1	0
3191	1	1	1	0	28	2196	0	1	0
3192	1	1	1	0	28	2196	0	1	0
3193	1	1	1	0	28	2196	0	1	0
3194	1	1	1	0	28	2196	0	1	0
3195	1	1	1	0	28	2196	0	1	0
3196	1	1	1	0	28	2196	0	1	0
3197	1	1	1	0	28	2196	0	1	0
3198	1	1	1	0	28	2196	0	1	0
3199	1	1	1	0	28	2196	0	1	0
3201	1	1	1	0	28	2196	0	1	0
3202	1	1	1	0	28	2196	0	1	0
3203	1	1	1	0	28	2196	0	1	0
3205	1	1	1	0	28	2196	0	1	0
3206	1	1	1	0	28	2196	0	1	0
3207	1	1	1	0	28	2196	0	1	0
3208	1	1	1	0	28	2196	0	1	0
3209	1	1	1	0	28	2196	0	1	0
3210	1	1	1	0	28	2196	0	1	0
3211	1	1	1	0	28	2196	0	1	0
3212	1	1	1	0	28	2196	0	1	0
3215	1	1	1	0	28	2196	0	1	0
3216	1	1	1	0	28	2196	0	1	0
3217	1	1	1	0	28	2196	0	1	0
3218	1	1	1	0	28	2196	0	1	0
3219	1	1	1	0	28	2196	0	1	0
3220	1	1	1	0	28	2196	0	1	0
3221	1	1	1	0	28	2196	0	1	0
3223	1	1	1	0	28	2196	0	1	0
3227	1	1	1	0	28	2196	0	1	0
3228	1	1	1	0	28	2196	0	1	0
3229	1	1	1	0	28	2196	0	1	0
3230	1	1	1	0	28	2196	0	1	0
3231	1	1	1	0	28	2196	0	1	0
3232	1	1	1	0	28	2196	0	1	0
3233	1	1	1	0	28	2196	0	1	0
3235	1	1	1	0	28	2196	0	1	0
3239	1	1	1	0	28	2196	0	1	0
3240	1	1	1	0	28	2196	0	1	0
3241	1	1	1	0	28	2196	0	1	0
3242	1	1	1	0	28	2196	0	1	0
3243	1	1	1	0	28	2196	0	1	0
3244	1	1	1	0	28	2196	0	1	0
3245	1	1	1	0	28	2196	0	1	0
3247	1	1	1	0	28	2196	0	1	0
3248	1	1	1	0	28	2196	0	1	0
3249	1	1	1	0	28	2196	0	1	0
3251	1	1	1	0	28	2196	0	1	0
3252	1	1	1	0	28	2196	0	1	0
3255	1	1	1	0	28	2196	0	1	0
3256	1	1	1	0	28	2196	0	1	0
3257	1	1	1	0	28	2196	0	1	0
3259	1	1	1	0	28	2196	0	1	0
3260	1	1	1	0	28	2196	0	1	0
3261	1	1	1	0	28	2196	0	1	0
3263	1	1	1	0	28	2196	0	1	0
3264	1	1	1	0	28	2196	0	1	0
3267	1	1	1	0	28	2196	0	1	0
3268	1	1	1	0	28	2196	0	1	0
3269	1	1	1	0	28	2196	0	1	0
3271	1	1	1	0	28	2196	0	1	0
3272	1	1	1	0	28	2196	0	1	0
3273	1	1	1	0	28	2196	0	1	0
3275	1	1	1	0	28	2196	0	1	0
3276	1	1	1	0	28	2196	0	1	0
3279	1	1	1	0	28	2196	0	1	0
3280	1	1	1	0	28	2196	0	1	0
3281	1	1	1	0	28	2196	0	1	0
3283	1	1	1	0	28	2196	0	1	0
3284	1	1	1	0	28	2196	0	1	0
3285	1	1	1	0	28	2196	0	1	0
3287	1	1	1	0	28	2196	0	1	0
3288	1	1	1	0	28	2196	0	1	0
3289	1	1	1	0	28	2196	0	1	0
3291	1	1	1	0	28	2196	0	1	0
3292	1	1	1	0	28	2196	0	1	0
3295	1	1	1	0	28	2196	0	1	0
3296	1	1	1	0	28	2196	0	1	0
3297	1	1	1	0	28	2196	0	1	0
3298	1	1	1	0	28	2196	0	1	0
3299	1	1	1	0	28	2196	0	1	0
3300	1	1	1	0	28	2196	0	1	0
3301	1	1	1	0	28	2196	0	1	0
3303	1	1	1	0	28	2196	0	1	0
3304	1	1	1	0	28	2196	0	1	0
3305	1	1	1	0	28	2196	0	1	0
3306	1	1	1	0	28	2196	0	1	0
3307	1	1	1	0	28	2196	0	1	0
3308	1	1	1	0	28	2196	0	1	0
3309	1	1	1	0	28	2196	0	1	0
3310	1	1	1	0	28	2196	0	1	0
3311	1	1	1	0	28	2196	0	1	0
3312	1	1	1	0	28	2196	0	1	0
3313	1	1	1	0	28	2196	0	1	0
3314	1	1	1	0	28	2196	0	1	0
3315	1	1	1	0	28	2196	0	1	0
3316	1	1	1	0	28	2196	0	1	0
3317	1	1	1	0	28	2196	0	1	0
3318	1	1	1	0	28	2196	0	1	0
3319	1	1	1	0	28	2196	0	1	0
3320	1	1	1	0	28	2196	0	1	0
3321	1	1	1	0	28	2196	0	1	0
3322	1	1	1	0	28	2196	0	1	0
3323	1	1	1	0	28	2196	0	1	0
3324	1	1	1	0	28	2196	0	1	0
3325	1	1	1	0	28	2196	0	1	0
3326	1	1	1	0	28	2196	0	1	0
3327	1	1	1	0	28	2196	0	1	0
3328	1	1	1	0	28	2196	0	1	0
3329	1	1	1	0	28	2196	0	1	0
3330	1	1	1	0	28	2196	0	1	0
3331	1	1	1	0	28	2196	0	1	0
3332	1	1	1	0	28	2196	0	1	0
3333	1	1	1	0	28	2196	0	1	0
3334	1	1	1	0	28	2196	0	1	0
3335	1	1	1	0	28	2196	0	1	0
3336	1	1	1	0	28	2196	0	1	0
3337	1	1	1	0	28	2196	0	1	0
3338	1	1	1	0	28	2196	0	1	0
3339	1	1	1	0	28	2196	0	1	0
3340	1	1	1	0	28	2196	0	1	0
3341	1	1	1	0	28	2196	0	1	0
3342	1	1	1	0	28	2196	0	1	0
3343	1	1	1	0	28	2196	0	1	0
3344	1	1	1	0	28	2196	0	1	0
3345	1	1	1	0	28	2196	0	1	0
3346	1	1	1	0	28	2196	0	1	0
3347	1	1	1	0	28	2196	0	1	0
3348	1	1	1	0	28	2196	0	1	0
3349	1	1	1	0	28	2196	0	1	0
3350	1	1	1	0	28	2196	0	1	0
3351	1	1	1	0	28	2196	0	1	0
3352	1	1	1	0	28	2196	0	1	0
3353	1	1	1	0	28	2196	0	1	0
3354	1	1	1	0	28	2196	0	1	0
3355	1	1	1	0	28	2196	0	1	0
3356	1	1	1	0	28	2196	0	1	0
3357	1	1	1	0	28	2196	0	1	0
3358	1	1	1	0	28	2196	0	1	0
3359	1	1	1	0	28	2196	0	1	0
3360	1	1	1	0	28	2196	0	1	0
3361	1	1	1	0	28	2196	0	1	0
3362	1	1	1	0	28	2196	0	1	0
3363	1	1	1	0	28	2196	0	1	0
3364	1	1	1	0	28	2196	0	1	0
3365	1	1	1	0	28	2196	0	1	0
3366	1	1	1	0	28	2196	0	1	0
3367	1	1	1	0	28	2196	0	1	0
3368	1	1	1	0	28	2196	0	1	0
3369	1	1	1	0	28	2196	0	1	0
3370	1	1	1	0	28	2196	0	1	0
3371	1	1	1	0	28	2196	0	1	0
3372	1	1	1	0	28	2196	0	1	0
3373	1	1	1	0	28	2196	0	1	0
3374	1	1	1	0	28	2196	0	1	0
3378	1	1	1	0	28	2196	0	1	0
3380	1	1	1	0	28	2196	0	1	0
3381	1	1	1	0	28	2196	0	1	0
3382	1	1	1	0	28	2196	0	1	0
3383	1	1	1	0	28	2196	0	1	0
3384	1	1	1	0	28	2196	0	1	0
3385	1	1	1	0	28	2196	0	1	0
3386	1	1	1	0	28	2196	0	1	0
3387	1	1	1	0	28	2196	0	1	0
3388	1	1	1	0	28	2196	0	1	0
3389	1	1	1	0	28	2196	0	1	0
3390	1	1	1	0	28	2196	0	1	0
3391	1	1	1	0	28	2196	0	1	0
3392	1	1	1	0	28	2196	0	1	0
3393	1	1	1	0	28	2196	0	1	0
3394	1	1	1	0	28	2196	0	1	0
3395	1	1	1	0	28	2196	0	1	0
3396	1	1	1	0	28	2196	0	1	0
3397	1	1	1	0	28	2196	0	1	0
3398	1	1	1	0	28	2196	0	1	0
3399	1	1	1	0	28	2196	0	1	0
3400	1	1	1	0	28	2196	0	1	0
3401	1	1	1	0	28	2196	0	1	0
3402	1	1	1	0	28	2196	0	1	0
3403	1	1	1	0	28	2196	0	1	0
3404	1	1	1	0	28	2196	0	1	0
3405	1	1	1	0	28	2196	0	1	0
3406	1	1	1	0	28	2196	0	1	0
3407	1	1	1	0	28	2196	0	1	0
3408	1	1	1	0	28	2196	0	1	0
3409	1	1	1	0	28	2196	0	1	0
3410	1	1	1	0	28	2196	0	1	0
3411	1	1	1	0	28	2196	0	1	0
3412	1	1	1	0	28	2196	0	1	0
3413	1	1	1	0	28	2196	0	1	0
3414	1	1	1	0	28	2196	0	1	0
3415	1	1	1	0	28	2196	0	1	0
3416	1	1	1	0	28	2196	0	1	0
3417	1	1	1	0	28	2196	0	1	0
3418	1	1	1	0	28	2196	0	1	0
3419	1	1	1	0	28	2196	0	1	0
3420	1	1	1	0	28	2196	0	1	0
3421	1	1	1	0	28	2196	0	1	0
3422	1	1	1	0	28	2196	0	1	0
3423	1	1	1	0	28	2196	0	1	0
3424	1	1	1	0	28	2196	0	1	0
3425	1	1	1	0	28	2196	0	1	0
3426	1	1	1	0	28	2196	0	1	0
3427	1	1	1	0	28	2196	0	1	0
3428	1	1	1	0	28	2196	0	1	0
3429	1	1	1	0	28	2196	0	1	0
3430	1	1	1	0	28	2196	0	1	0
3431	1	1	1	0	28	2196	0	1	0
3432	1	1	1	0	28	2196	0	1	0
3433	1	1	1	0	28	2196	0	1	0
3434	1	1	1	0	28	2196	0	1	0
3435	1	1	1	0	28	2196	0	1	0
3436	1	1	1	0	28	2196	0	1	0
3437	1	1	1	0	28	2196	0	1	0
3438	1	1	1	0	28	2196	0	1	0
3439	1	1	1	0	28	2196	0	1	0
3440	1	1	1	0	28	2196	0	1	0
3441	1	1	1	0	28	2196	0	1	0
3442	1	1	1	0	28	2196	0	1	0
3443	1	1	1	0	28	2196	0	1	0
3445	1	1	1	0	28	2196	0	1	0
3446	1	1	1	0	28	2196	0	1	0
3447	1	1	1	0	28	2196	0	1	0
3448	1	1	1	0	28	2196	0	1	0
3449	1	1	1	0	28	2196	0	1	0
3450	1	1	1	0	28	2196	0	1	0
3451	1	1	1	0	28	2196	0	1	0
3452	1	1	1	0	28	2196	0	1	0
3453	1	1	1	0	28	2196	0	1	0
3454	1	1	1	0	28	2196	0	1	0
3455	1	1	1	0	28	2196	0	1	0
3456	1	1	1	0	28	2196	0	1	0
3457	1	1	1	0	28	2196	0	1	0
3458	1	1	1	0	28	2196	0	1	0
3461	1	1	1	0	28	2196	0	1	0
3462	1	1	1	0	28	2196	0	1	0
3463	1	1	1	0	28	2196	0	1	0
3464	1	1	1	0	28	2196	0	1	0
3465	1	1	1	0	28	2196	0	1	0
3466	1	1	1	0	28	2196	0	1	0
3467	1	1	1	0	28	2196	0	1	0
3468	1	1	1	0	28	2196	0	1	0
3470	1	1	1	0	28	2196	0	1	0
3474	1	1	1	0	28	2196	0	1	0
3475	1	1	1	0	28	2196	0	1	0
3476	1	1	1	0	28	2196	0	1	0
3477	1	1	1	0	28	2196	0	1	0
3478	1	1	1	0	28	2196	0	1	0
3479	1	1	1	0	28	2196	0	1	0
3480	1	1	1	0	28	2196	0	1	0
3482	1	1	1	0	28	2196	0	1	0
3486	1	1	1	0	28	2196	0	1	0
3487	1	1	1	0	28	2196	0	1	0
3488	1	1	1	0	28	2196	0	1	0
3489	1	1	1	0	28	2196	0	1	0
3490	1	1	1	0	28	2196	0	1	0
3491	1	1	1	0	28	2196	0	1	0
3492	1	1	1	0	28	2196	0	1	0
3494	1	1	1	0	28	2196	0	1	0
3495	1	1	1	0	28	2196	0	1	0
3498	1	1	1	0	28	2196	0	1	0
3499	1	1	1	0	28	2196	0	1	0
3501	1	1	1	0	28	2196	0	1	0
3502	1	1	1	0	28	2196	0	1	0
3503	1	1	1	0	28	2196	0	1	0
3504	1	1	1	0	28	2196	0	1	0
3506	1	1	1	0	28	2196	0	1	0
3507	1	1	1	0	28	2196	0	1	0
3508	1	1	1	0	28	2196	0	1	0
3509	1	1	1	0	28	2196	0	1	0
3510	1	1	1	0	28	2196	0	1	0
3511	1	1	1	0	28	2196	0	1	0
3512	1	1	1	0	28	2196	0	1	0
3513	1	1	1	0	28	2196	0	1	0
3514	1	1	1	0	28	2196	0	1	0
3515	1	1	1	0	28	2196	0	1	0
3516	1	1	1	0	28	2196	0	1	0
3517	1	1	1	0	28	2196	0	1	0
3518	1	1	1	0	28	2196	0	1	0
3519	1	1	1	0	28	2196	0	1	0
3520	1	1	1	0	28	2196	0	1	0
3521	1	1	1	0	28	2196	0	1	0
3522	1	1	1	0	28	2196	0	1	0
3523	1	1	1	0	28	2196	0	1	0
3524	1	1	1	0	28	2196	0	1	0
3525	1	1	1	0	28	2196	0	1	0
3526	1	1	1	0	28	2196	0	1	0
3527	1	1	1	0	28	2196	0	1	0
3532	1	1	1	0	28	2196	0	1	0
3533	1	1	1	0	28	2196	0	1	0
3534	1	1	1	0	28	2196	0	1	0
3535	1	1	1	0	28	2196	0	1	0
3536	1	1	1	0	28	2196	0	1	0
3537	1	1	1	0	28	2196	0	1	0
3538	1	1	1	0	28	2196	0	1	0
3539	1	1	1	0	28	2196	0	1	0
3540	1	1	1	0	28	2196	0	1	0
3541	1	1	1	0	28	2196	0	1	0
3543	1	1	1	0	28	2196	0	1	0
3544	1	1	1	0	28	2196	0	1	0
3545	1	1	1	0	28	2196	0	1	0
3546	1	1	1	0	28	2196	0	1	0
3547	1	1	1	0	28	2196	0	1	0
3551	1	1	1	0	28	2196	0	1	0
3552	1	1	1	0	28	2196	0	1	0
3553	1	1	1	0	28	2196	0	1	0
3555	1	1	1	0	28	2196	0	1	0
3556	1	1	1	0	28	2196	0	1	0
3557	1	1	1	0	28	2196	0	1	0
3558	1	1	1	0	28	2196	0	1	0
3559	1	1	1	0	28	2196	0	1	0
3560	1	1	1	0	28	2196	0	1	0
3564	1	1	1	0	28	2196	0	1	0
3565	1	1	1	0	28	2196	0	1	0
3567	1	1	1	0	28	2196	0	1	0
3568	1	1	1	0	28	2196	0	1	0
3569	1	1	1	0	28	2196	0	1	0
3570	1	1	1	0	28	2196	0	1	0
3571	1	1	1	0	28	2196	0	1	0
3572	1	1	1	0	28	2196	0	1	0
3575	1	1	1	0	28	2196	0	1	0
3576	1	1	1	0	28	2196	0	1	0
3577	1	1	1	0	28	2196	0	1	0
3578	1	1	1	0	28	2196	0	1	0
3579	1	1	1	0	28	2196	0	1	0
3580	1	1	1	0	28	2196	0	1	0
3581	1	1	1	0	28	2196	0	1	0
3582	1	1	1	0	28	2196	0	1	0
3583	1	1	1	0	28	2196	0	1	0
3584	1	1	1	0	28	2196	0	1	0
3585	1	1	1	0	28	2196	0	1	0
3586	1	1	1	0	28	2196	0	1	0
3590	1	1	1	0	28	2196	0	1	0
3591	1	1	1	0	28	2196	0	1	0
3592	1	1	1	0	28	2196	0	1	0
3593	1	1	1	0	28	2196	0	1	0
3594	1	1	1	0	28	2196	0	1	0
3596	1	1	1	0	28	2196	0	1	0
3597	1	1	1	0	28	2196	0	1	0
3598	1	1	1	0	28	2196	0	1	0
3602	1	1	1	0	28	2196	0	1	0
3603	1	1	1	0	28	2196	0	1	0
3604	1	1	1	0	28	2196	0	1	0
3605	1	1	1	0	28	2196	0	1	0
3606	1	1	1	0	28	2196	0	1	0
3607	1	1	1	0	28	2196	0	1	0
3608	1	1	1	0	28	2196	0	1	0
3609	1	1	1	0	28	2196	0	1	0
3610	1	1	1	0	28	2196	0	1	0
3611	1	1	1	0	28	2196	0	1	0
3612	1	1	1	0	28	2196	0	1	0
3613	1	1	1	0	28	2196	0	1	0
3614	1	1	1	0	28	2196	0	1	0
3615	1	1	1	0	28	2196	0	1	0
3616	1	1	1	0	28	2196	0	1	0
3617	1	1	1	0	28	2196	0	1	0
3618	1	1	1	0	28	2196	0	1	0
3619	1	1	1	0	28	2196	0	1	0
3620	1	1	1	0	28	2196	0	1	0
3621	1	1	1	0	28	2196	0	1	0
3622	1	1	1	0	28	2196	0	1	0
3623	1	1	1	0	28	2196	0	1	0
3624	1	1	1	0	28	2196	0	1	0
3625	1	1	1	0	28	2196	0	1	0
3626	1	1	1	0	28	2196	0	1	0
3627	1	1	1	0	28	2196	0	1	0
3628	1	1	1	0	28	2196	0	1	0
3629	1	1	1	0	28	2196	0	1	0
3630	1	1	1	0	28	2196	0	1	0
3631	1	1	1	0	28	2196	0	1	0
3632	1	1	1	0	28	2196	0	1	0
3633	1	1	1	0	28	2196	0	1	0
3634	1	1	1	0	28	2196	0	1	0
3635	1	1	1	0	28	2196	0	1	0
3636	1	1	1	0	28	2196	0	1	0
3637	1	1	1	0	28	2196	0	1	0
3638	1	1	1	0	28	2196	0	1	0
3639	1	1	1	0	28	2196	0	1	0
3640	1	1	1	0	28	2196	0	1	0
3641	1	1	1	0	28	2196	0	1	0
3642	1	1	1	0	28	2196	0	1	0
3643	1	1	1	0	28	2196	0	1	0
3644	1	1	1	0	28	2196	0	1	0
3645	1	1	1	0	28	2196	0	1	0
3646	1	1	1	0	28	2196	0	1	0
3647	1	1	1	0	28	2196	0	1	0
3648	1	1	1	0	28	2196	0	1	0
3649	1	1	1	0	28	2196	0	1	0
3650	1	1	1	0	28	2196	0	1	0
3651	1	1	1	0	28	2196	0	1	0
3652	1	1	1	0	28	2196	0	1	0
3653	1	1	1	0	28	2196	0	1	0
3654	1	1	1	0	28	2196	0	1	0
3655	1	1	1	0	28	2196	0	1	0
3656	1	1	1	0	28	2196	0	1	0
3657	1	1	1	0	28	2196	0	1	0
3658	1	1	1	0	28	2196	0	1	0
3659	1	1	1	0	28	2196	0	1	0
3660	1	1	1	0	28	2196	0	1	0
3661	1	1	1	0	28	2196	0	1	0
3662	1	1	1	0	28	2196	0	1	0
3663	1	1	1	0	28	2196	0	1	0
3664	1	1	1	0	28	2196	0	1	0
3665	1	1	1	0	28	2196	0	1	0
3666	1	1	1	0	28	2196	0	1	0
3667	1	1	1	0	28	2196	0	1	0
