% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
8.85621	4	1	1	9.82296e-11	208839	0
8.85721	4	1	1	9.54587e-11	202907	0
8.85821	4	1	1	9.27131e-11	197029	0
8.85921	4	1	1	8.98464e-11	190893	0
8.86021	4	1	1	8.701e-11	184821	0
8.86121	4	1	1	8.40938e-11	178578	0
8.86221	4	1	1	8.11952e-11	172373	0
8.86321	4	1	1	7.82552e-11	166080	0
8.86421	4	1	1	7.53237e-11	159804	0
8.86521	4	1	1	7.23856e-11	153514	0
8.86621	4	1	1	6.94528e-11	147236	0
8.86721	4	1	1	6.65458e-11	141012	0
8.86821	4	1	1	6.36396e-11	134789	0
8.86921	4	1	1	6.07843e-11	128674	0
8.87021	4	1	1	5.79308e-11	122563	0
8.87121	4	1	1	5.51514e-11	116609	0
8.87221	4	1	1	5.23773e-11	110667	0
8.87321	4	1	1	4.96888e-11	104906	0
8.87421	4	1	1	4.70282e-11	99204	0
8.87521	4	1	1	4.44529e-11	93682.7	0
8.87621	4	1	1	4.19298e-11	88272.3	0
8.87721	4	1	1	3.94911e-11	83040.8	0
8.87821	4	1	1	3.71251e-11	77963.2	0
8.87921	4	1	1	3.48449e-11	73067.5	0
8.88021	4	1	1	3.2654e-11	68360.7	0
8.88121	4	1	1	3.05519e-11	63842.2	0
8.88221	4	1	1	2.85522e-11	59540.1	0
8.88321	4	1	1	2.66455e-11	55435.2	0
8.88421	4	1	1	2.48511e-11	51567.5	0
8.88521	4	1	1	2.3153e-11	47904.2	0
8.88621	4	1	1	2.15732e-11	44490.5	0
8.88721	4	1	1	2.00985e-11	41299.7	0
8.88821	4	1	1	1.87445e-11	38363.3	0
8.88921	4	1	1	1.75036e-11	35666.4	0
8.89021	4	1	1	1.63839e-11	33225.1	0
8.89121	4	1	1	1.53824e-11	31033.6	0
8.89221	4	1	1	1.45025e-11	29098.8	0
8.89321	4	1	1	1.37435e-11	27419.1	0
8.89421	4	1	1	1.31062e-11	25996	0
8.89521	4	1	1	1.25905e-11	24829.1	0
8.89621	4	1	1	1.21954e-11	23916.9	0
8.89721	4	1	1	1.19212e-11	23258.8	0
8.89821	4	1	1	1.17653e-11	22850.4	0
8.89921	4	1	1	1.17285e-11	22692.1	0
8.90021	4	1	1	1.18058e-11	22774.6	0
8.90121	4	1	1	1.19992e-11	23100.7	0
8.90221	4	1	1	1.2302e-11	23657.3	0
8.90321	4	1	1	1.27158e-11	24446.8	0
8.90421	4	1	1	1.32333e-11	25454.5	0
8.90521	4	1	1	1.38557e-11	26682.3	0
8.90621	4	1	1	1.45771e-11	28117.7	0
8.90721	4	1	1	1.53944e-11	29754.5	0
8.90821	4	1	1	1.63055e-11	31587.8	0
8.90921	4	1	1	1.73013e-11	33598.7	0
8.91021	4	1	1	1.83865e-11	35796.5	0
8.91121	4	1	1	1.95423e-11	38142.4	0
8.91221	4	1	1	2.07843e-11	40668.1	0
8.91321	4	1	1	2.20802e-11	43306.9	0
8.91421	4	1	1	2.34575e-11	46115	0
8.91521	4	1	1	2.48753e-11	49008	0
8.91621	4	1	1	2.63634e-11	52047.3	0
8.91721	4	1	1	2.78856e-11	55157.6	0
8.91821	4	1	1	2.9462e-11	58380.6	0
8.91921	4	1	1	3.10679e-11	61664.7	0
8.92021	4	1	1	3.27094e-11	65022.7	0
8.92121	4	1	1	3.4378e-11	68436.6	0
8.92221	4	1	1	3.6064e-11	71886.3	0
8.92321	4	1	1	3.77794e-11	75396.7	0
8.92421	4	1	1	3.94857e-11	78887.7	0
8.92521	4	1	1	4.1222e-11	82440.3	0
8.92621	4	1	1	4.29229e-11	85918.8	0
8.92721	4	1	1	4.46579e-11	89467.3	0
8.92821	4	1	1	4.63308e-11	92886.3	0
8.92921	4	1	1	4.8029e-11	96356.8	0
8.93021	4	1	1	4.96662e-11	99700	0
8.93121	4	1	1	5.13051e-11	103046	0
8.93221	4	1	1	5.28873e-11	106274	0
8.93321	4	1	1	5.44462e-11	109452	0
8.93421	4	1	1	5.59552e-11	112527	0
8.93521	4	1	1	5.74143e-11	115497	0
8.93621	4	1	1	5.88337e-11	118384	0
8.93721	4	1	1	6.01753e-11	121110	0
8.93821	4	1	1	6.14898e-11	123778	0
8.93921	4	1	1	6.2698e-11	126227	0
8.94021	4	1	1	6.3894e-11	128649	0
8.94121	4	1	1	6.4965e-11	130813	0
8.94221	4	1	1	6.60273e-11	132959	0
8.94321	4	1	1	6.69534e-11	134823	0
8.94421	4	1	1	6.78525e-11	136631	0
8.94521	4	1	1	6.86311e-11	138190	0
8.94621	4	1	1	6.93572e-11	139641	0
8.94721	4	1	1	6.99812e-11	140881	0
8.94821	4	1	1	7.05271e-11	141961	0
8.94921	4	1	1	7.0991e-11	142871	0
8.95021	4	1	1	7.13521e-11	143570	0
8.95121	4	1	1	7.1653e-11	144146	0
8.95221	4	1	1	7.18273e-11	144461	0
8.95321	4	1	1	7.19643e-11	144701	0
8.95421	4	1	1	7.19525e-11	144635	0
8.95521	4	1	1	7.19218e-11	144532	0
8.95621	4	1	1	7.17322e-11	144103	0
8.95721	4	1	1	7.15202e-11	143629	0
8.95821	4	1	1	7.11757e-11	142886	0
8.95921	4	1	1	7.07914e-11	142061	0
8.96021	4	1	1	7.03068e-11	141034	0
8.96121	4	1	1	6.97616e-11	139884	0
8.96221	4	1	1	6.91366e-11	138572	0
8.96321	4	1	1	6.84348e-11	137106	0
8.96421	4	1	1	6.76789e-11	135531	0
8.96521	4	1	1	6.68324e-11	133774	0
8.96621	4	1	1	6.59568e-11	131959	0
8.96721	4	1	1	6.49793e-11	129940	0
8.96821	4	1	1	6.39964e-11	127912	0
8.96921	4	1	1	6.29031e-11	125663	0
8.97021	4	1	1	6.18133e-11	123423	0
8.97121	4	1	1	6.0634e-11	121006	0
8.97221	4	1	1	5.94504e-11	118583	0
8.97321	4	1	1	5.82042e-11	116037	0
8.97421	4	1	1	5.69445e-11	113467	0
8.97521	4	1	1	5.56471e-11	110826	0
8.97621	4	1	1	5.43297e-11	108147	0
8.97721	4	1	1	5.29973e-11	105444	0
8.97821	4	1	1	5.16451e-11	102705	0
8.97921	4	1	1	5.03005e-11	99985.7	0
8.98021	4	1	1	4.89288e-11	97217.4	0
8.98121	4	1	1	4.75803e-11	94500.4	0
8.98221	4	1	1	4.62041e-11	91733.8	0
8.98321	4	1	1	4.48634e-11	89043.3	0
8.98421	4	1	1	4.35035e-11	86320.7	0
8.98521	4	1	1	4.21812e-11	83678.7	0
8.98621	4	1	1	4.0859e-11	81043.5	0
8.98721	4	1	1	3.95717e-11	78483.9	0
8.98821	4	1	1	3.83015e-11	75965	0
8.98921	4	1	1	3.7065e-11	73520	0
8.99021	4	1	1	3.58602e-11	71144.9	0
8.99121	4	1	1	3.46896e-11	68844.6	0
8.99221	4	1	1	3.35629e-11	66638.8	0
8.99321	4	1	1	3.2472e-11	64511.1	0
8.99421	4	1	1	3.14352e-11	62498	0
8.99521	4	1	1	3.04365e-11	60568.1	0
8.99621	4	1	1	2.95001e-11	58768.7	0
8.99721	4	1	1	2.86028e-11	57054.2	0
8.99821	4	1	1	2.7771e-11	55476.6	0
8.99921	4	1	1	2.69894e-11	54005.8	0
9.00021	4	1	1	2.2705e-11	48470.5	0
9.00121	4	1	1	2.3988e-11	51255.2	0
9.00221	4	1	1	2.52876e-11	54073.7	0
9.00321	4	1	1	2.66252e-11	56973.9	0
9.00421	4	1	1	2.79726e-11	59893.5	0
9.00521	4	1	1	2.93454e-11	62866.9	0
9.00621	4	1	1	3.07235e-11	65850	0
9.00721	4	1	1	3.2112e-11	68854.3	0
9.00821	4	1	1	3.35038e-11	71863.9	0
9.00921	4	1	1	3.48891e-11	74857.3	0
9.01021	4	1	1	3.62778e-11	77856.9	0
9.01121	4	1	1	3.76411e-11	80798.8	0
9.01221	4	1	1	3.90106e-11	83753.3	0
9.01321	4	1	1	4.03394e-11	86617	0
9.01421	4	1	1	4.16808e-11	89507.3	0
9.01521	4	1	1	4.29533e-11	92244.8	0
9.01621	4	1	1	4.42317e-11	94994.5	0
9.01721	4	1	1	4.5443e-11	97595.5	0
9.01821	4	1	1	4.66419e-11	100168	0
9.01921	4	1	1	4.77781e-11	102603	0
9.02021	4	1	1	4.8882e-11	104966	0
9.02121	4	1	1	4.99306e-11	107206	0
9.02221	4	1	1	5.09257e-11	109329	0
9.02321	4	1	1	5.18755e-11	111351	0
9.02421	4	1	1	5.27496e-11	113207	0
9.02521	4	1	1	5.35909e-11	114991	0
9.02621	4	1	1	5.43339e-11	116559	0
9.02721	4	1	1	5.50586e-11	118086	0
9.02821	4	1	1	5.56624e-11	119348	0
9.02921	4	1	1	5.62534e-11	120581	0
9.03021	4	1	1	5.67229e-11	121549	0
9.03121	4	1	1	5.71681e-11	122463	0
9.03221	4	1	1	5.75106e-11	123153	0
9.03321	4	1	1	5.78085e-11	123745	0
9.03421	4	1	1	5.80193e-11	124146	0
9.03521	4	1	1	5.81666e-11	124408	0
9.03621	4	1	1	5.82464e-11	124523	0
9.03721	4	1	1	5.82443e-11	124458	0
9.03821	4	1	1	5.81952e-11	124291	0
9.03921	4	1	1	5.80473e-11	123908	0
9.04021	4	1	1	5.78735e-11	123469	0
9.04121	4	1	1	5.75855e-11	122780	0
9.04221	4	1	1	5.72899e-11	122075	0
9.04321	4	1	1	5.68726e-11	121104	0
9.04421	4	1	1	5.64479e-11	120117	0
9.04521	4	1	1	5.59258e-11	118918	0
9.04621	4	1	1	5.53822e-11	117672	0
9.04721	4	1	1	5.47653e-11	116267	0
9.04821	4	1	1	5.41146e-11	114788	0
9.04921	4	1	1	5.34142e-11	113201	0
9.05021	4	1	1	5.26728e-11	111526	0
9.05121	4	1	1	5.19068e-11	109797	0
9.05221	4	1	1	5.10871e-11	107952	0
9.05321	4	1	1	5.02617e-11	106095	0
9.05421	4	1	1	4.93756e-11	104106	0
9.05521	4	1	1	4.85042e-11	102150	0
9.05621	4	1	1	4.75668e-11	100051	0
9.05721	4	1	1	4.66532e-11	98004.5	0
9.05821	4	1	1	4.56902e-11	95851.5	0
9.05921	4	1	1	4.47467e-11	93741.3	0
9.06021	4	1	1	4.3776e-11	91573.3	0
9.06121	4	1	1	4.28187e-11	89435	0
9.06221	4	1	1	4.18549e-11	87283.7	0
9.06321	4	1	1	4.08998e-11	85152.4	0
9.06421	4	1	1	3.99571e-11	83049	0
9.06521	4	1	1	3.902e-11	80959.3	0
9.06621	4	1	1	3.81123e-11	78934.3	0
9.06721	4	1	1	3.72086e-11	76919.7	0
9.06821	4	1	1	3.63492e-11	75002.3	0
9.06921	4	1	1	3.54922e-11	73092.4	0
9.07021	4	1	1	3.46899e-11	71302.2	0
9.07121	4	1	1	3.38964e-11	69533.4	0
9.07221	4	1	1	3.31596e-11	67888.9	0
9.07321	4	1	1	3.24467e-11	66298.4	0
9.07421	4	1	1	3.17875e-11	64825.6	0
9.07521	4	1	1	3.11651e-11	63435	0
9.07621	4	1	1	3.05939e-11	62157	0
9.07721	4	1	1	3.00707e-11	60985	0
9.07821	4	1	1	2.95964e-11	59921.3	0
9.07921	4	1	1	2.91794e-11	58983.5	0
9.08021	4	1	1	2.88092e-11	58149.7	0
9.08121	4	1	1	2.85041e-11	57458.4	0
9.08221	4	1	1	2.82431e-11	56865.8	0
9.08321	4	1	1	2.80539e-11	56429.7	0
9.08421	4	1	1	2.79055e-11	56085.6	0
9.08521	4	1	1	2.783e-11	55900.5	0
9.08621	4	1	1	2.77999e-11	55816.9	0
9.08721	4	1	1	2.78376e-11	55881.6	0
9.08821	4	1	1	2.79235e-11	56054	0
9.08921	4	1	1	2.80718e-11	56363.2	0
9.09021	4	1	1	2.82736e-11	56790.6	0
9.09121	4	1	1	2.85309e-11	57340.4	0
9.09221	4	1	1	2.88448e-11	58014.7	0
9.09321	4	1	1	2.92061e-11	58794.1	0
9.09421	4	1	1	2.96269e-11	59703.7	0
9.09521	4	1	1	3.00853e-11	60697.6	0
9.09621	4	1	1	3.06062e-11	61827.8	0
9.09721	4	1	1	3.11533e-11	63017.6	0
9.09821	4	1	1	3.17629e-11	64343.6	0
9.09921	4	1	1	3.23919e-11	65714.3	0
9.10021	4	1	1	3.30763e-11	67205.9	0
9.10121	4	1	1	3.37803e-11	68742.3	0
9.10221	4	1	1	3.45276e-11	70373.3	0
9.10321	4	1	1	3.52955e-11	72050.8	0
9.10421	4	1	1	3.60927e-11	73792.8	0
9.10521	4	1	1	3.69123e-11	75584.9	0
9.10621	4	1	1	3.77469e-11	77410.9	0
9.10721	4	1	1	3.86082e-11	79295.8	0
9.10821	4	1	1	3.94652e-11	81173	0
9.10921	4	1	1	4.03524e-11	83115.9	0
9.11021	4	1	1	4.12152e-11	85007.8	0
9.11121	4	1	1	4.21135e-11	86976.6	0
9.11221	4	1	1	4.29668e-11	88849.6	0
9.11321	4	1	1	4.38494e-11	90786.1	0
9.11421	4	1	1	4.46897e-11	92632.2	0
9.11521	4	1	1	4.55406e-11	94501.5	0
9.11621	4	1	1	4.63538e-11	96289.7	0
9.11721	4	1	1	4.71575e-11	98057.8	0
9.11821	4	1	1	4.79298e-11	99758.3	0
9.11921	4	1	1	4.86712e-11	101392	0
9.12021	4	1	1	4.93897e-11	102977	0
9.12121	4	1	1	5.00548e-11	104446	0
9.12221	4	1	1	5.07072e-11	105888	0
9.12321	4	1	1	5.12829e-11	107164	0
9.12421	4	1	1	5.18581e-11	108438	0
9.12521	4	1	1	5.23356e-11	109502	0
9.12621	4	1	1	5.28154e-11	110571	0
9.12721	4	1	1	5.31929e-11	111418	0
9.12821	4	1	1	5.35584e-11	112238	0
9.12921	4	1	1	5.38345e-11	112865	0
9.13021	4	1	1	5.40773e-11	113420	0
9.13121	4	1	1	5.42455e-11	113813	0
9.13221	4	1	1	5.43595e-11	114088	0
9.13321	4	1	1	5.44149e-11	114236	0
9.13421	4	1	1	5.43957e-11	114222	0
9.13521	4	1	1	5.43352e-11	114118	0
9.13621	4	1	1	5.41803e-11	113809	0
9.13721	4	1	1	5.40024e-11	113450	0
9.13821	4	1	1	5.37117e-11	112847	0
9.13921	4	1	1	5.34127e-11	112224	0
9.14021	4	1	1	5.29914e-11	111337	0
9.14121	4	1	1	5.2559e-11	110425	0
9.14221	4	1	1	5.2025e-11	109293	0
9.14321	4	1	1	5.14655e-11	108105	0
9.14421	4	1	1	5.08306e-11	106753	0
9.14521	4	1	1	5.01526e-11	105308	0
9.14621	4	1	1	4.94148e-11	103733	0
9.14721	4	1	1	4.862e-11	102035	0
9.14821	4	1	1	4.77858e-11	100250	0
9.14921	4	1	1	4.68827e-11	98316.4	0
9.15021	4	1	1	4.596e-11	96339.8	0
9.15121	4	1	1	4.49587e-11	94192.9	0
9.15221	4	1	1	4.39566e-11	92044	0
9.15321	4	1	1	4.28682e-11	89708.4	0
9.15421	4	1	1	4.17862e-11	87386.5	0
9.15521	4	1	1	4.06341e-11	84912.8	0
9.15621	4	1	1	3.94818e-11	82438.7	0
9.15721	4	1	1	3.8281e-11	79859.7	0
9.15821	4	1	1	3.70723e-11	77263.8	0
9.15921	4	1	1	3.58351e-11	74606.6	0
9.16021	4	1	1	3.45845e-11	71920.6	0
9.16121	4	1	1	3.33239e-11	69213.3	0
9.16221	4	1	1	3.20479e-11	66473.2	0
9.16321	4	1	1	3.07792e-11	63749.6	0
9.16421	4	1	1	2.94919e-11	60986.4	0
9.16521	4	1	1	2.82258e-11	58269.3	0
9.16621	4	1	1	2.69414e-11	55513.7	0
9.16721	4	1	1	2.56882e-11	52825.9	0
9.16821	4	1	1	2.44241e-11	50115.6	0
9.16921	4	1	1	2.31932e-11	47477.5	0
9.17021	4	1	1	2.19672e-11	44851	0
9.17121	4	1	1	2.07726e-11	42293.4	0
9.17221	4	1	1	1.95964e-11	39776.5	0
9.17321	4	1	1	1.84516e-11	37328.4	0
9.17421	4	1	1	1.73365e-11	34945.5	0
9.17521	4	1	1	1.62538e-11	32633.9	0
9.17621	4	1	1	1.52099e-11	30407.2	0
9.17721	4	1	1	1.42007e-11	28256.6	0
9.17821	4	1	1	1.32373e-11	26206	0
9.17921	4	1	1	1.23115e-11	24238.1	0
9.18021	4	1	1	1.14365e-11	22381.2	0
9.18121	4	1	1	1.06033e-11	20616	0
9.18221	4	1	1	9.82313e-12	18966.5	0
9.18321	4	1	1	9.08951e-12	17419	0
9.18421	4	1	1	8.40931e-12	15988.1	0
9.18521	4	1	1	7.77976e-12	14667.9	0
9.18621	4	1	1	7.20408e-12	13465.3	0
9.18721	4	1	1	6.68152e-12	12378.7	0
9.18821	4	1	1	6.21324e-12	11410.6	0
9.18921	4	1	1	5.79919e-12	10560.8	0
9.19021	4	1	1	5.43949e-12	9829.55	0
9.19121	4	1	1	5.13403e-12	9216.61	0
9.19221	4	1	1	4.88241e-12	8721.07	0
9.19321	4	1	1	4.68425e-12	8342.08	0
9.19421	4	1	1	4.53855e-12	8077.34	0
9.19521	4	1	1	4.44497e-12	7926.17	0
9.19621	4	1	1	4.40154e-12	7884.14	0
9.19721	4	1	1	4.40822e-12	7951.23	0
9.19821	4	1	1	4.46223e-12	8121.21	0
9.19921	4	1	1	4.56341e-12	8393.86	0
9.20021	4	1	1	4.70886e-12	8762.71	0
9.20121	4	1	1	4.89759e-12	9225.57	0
9.20221	4	1	1	5.12751e-12	9777.85	0
9.20321	4	1	1	5.39554e-12	10412.7	0
9.20421	4	1	1	5.70191e-12	11130.8	0
9.20521	4	1	1	6.03989e-12	11917	0
9.20621	4	1	1	6.41389e-12	12781.5	0
9.20721	4	1	1	6.8116e-12	13696.7	0
9.20821	4	1	1	7.24351e-12	14686.1	0
9.20921	4	1	1	7.69025e-12	15706.7	0
9.21021	4	1	1	8.16693e-12	16792.2	0
9.21121	4	1	1	8.65444e-12	17900.2	0
9.21221	4	1	1	9.16437e-12	19056.5	0
9.21321	4	1	1	9.68211e-12	20228.7	0
9.21421	4	1	1	1.02135e-11	21429.9	0
9.21521	4	1	1	1.07509e-11	22643.2	0
9.21621	4	1	1	1.12921e-11	23863.6	0
9.21721	4	1	1	1.18387e-11	25094.8	0
9.21821	4	1	1	1.23792e-11	26311.7	0
9.21921	4	1	1	1.29264e-11	27542.2	0
9.22021	4	1	1	1.34545e-11	28729.6	0
9.22121	4	1	1	1.39907e-11	29934	0
9.22221	4	1	1	1.4495e-11	31066.9	0
9.22321	4	1	1	1.50059e-11	32213.8	0
9.22421	4	1	1	1.54809e-11	33280.3	0
9.22521	4	1	1	1.59545e-11	34343.1	0
9.22621	4	1	1	1.63941e-11	35330	0
9.22721	4	1	1	1.68213e-11	36289.1	0
9.22821	4	1	1	1.72181e-11	37180	0
9.22921	4	1	1	1.75912e-11	38018.3	0
9.23021	4	1	1	1.79386e-11	38799	0
9.23121	4	1	1	1.8251e-11	39501.9	0
9.23221	4	1	1	1.85435e-11	40160.6	0
9.23321	4	1	1	1.87898e-11	40716.7	0
9.23421	4	1	1	1.90233e-11	41243.9	0
9.23521	4	1	1	1.91995e-11	41644.4	0
9.23621	4	1	1	1.93687e-11	42028.8	0
9.23721	4	1	1	1.9477e-11	42278.7	0
9.23821	4	1	1	1.95754e-11	42506.3	0
9.23921	4	1	1	1.96188e-11	42612	0
9.24021	4	1	1	1.96429e-11	42674.9	0
9.24121	4	1	1	1.96211e-11	42636.1	0
9.24221	4	1	1	1.95713e-11	42535.5	0
9.24321	4	1	1	1.94853e-11	42354.5	0
9.24421	4	1	1	1.93636e-11	42094.4	0
9.24521	4	1	1	1.92155e-11	41775.9	0
9.24621	4	1	1	1.90248e-11	41363.3	0
9.24721	4	1	1	1.88179e-11	40914.5	0
9.24821	4	1	1	1.85627e-11	40359.2	0
9.24921	4	1	1	1.83011e-11	39789.3	0
9.25021	4	1	1	1.7987e-11	39103.5	0
9.25121	4	1	1	1.76698e-11	38410.8	0
9.25221	4	1	1	1.73092e-11	37622.2	0
9.25321	4	1	1	1.69419e-11	36818.5	0
9.25421	4	1	1	1.65427e-11	35944.3	0
9.25521	4	1	1	1.61336e-11	35047.9	0
9.25621	4	1	1	1.57045e-11	34107.4	0
9.25721	4	1	1	1.5262e-11	33137	0
9.25821	4	1	1	1.48084e-11	32142.1	0
9.25921	4	1	1	1.43399e-11	31114.1	0
9.26021	4	1	1	1.38694e-11	30081.6	0
9.26121	4	1	1	1.33835e-11	29015.2	0
9.26221	4	1	1	1.29038e-11	27962	0
9.26321	4	1	1	1.24096e-11	26876.8	0
9.26421	4	1	1	1.19269e-11	25816.8	0
9.26521	4	1	1	1.14344e-11	24735.3	0
9.26621	4	1	1	1.09549e-11	23681.9	0
9.26721	4	1	1	1.04743e-11	22626.2	0
9.26821	4	1	1	1.00062e-11	21598	0
9.26921	4	1	1	9.54452e-12	20583.7	0
9.27021	4	1	1	9.09581e-12	19597.9	0
9.27121	4	1	1	8.65965e-12	18639.6	0
9.27221	4	1	1	8.23756e-12	17712.3	0
9.27321	4	1	1	7.83294e-12	16823.2	0
9.27421	4	1	1	7.4443e-12	15969.3	0
9.27521	4	1	1	7.07693e-12	15162	0
9.27621	4	1	1	6.72704e-12	14393.2	0
9.27721	4	1	1	6.40096e-12	13676.6	0
9.27821	4	1	1	6.09436e-12	13002.9	0
9.27921	4	1	1	5.81285e-12	12384.2	0
9.28021	4	1	1	5.55377e-12	11814.9	0
9.28121	4	1	1	5.32012e-12	11301.2	0
9.28221	4	1	1	5.11088e-12	10841.3	0
9.28321	4	1	1	4.92739e-12	10437.8	0
9.28421	4	1	1	4.76941e-12	10090.3	0
9.28521	4	1	1	4.63733e-12	9799.57	0
9.28621	4	1	1	4.53113e-12	9565.6	0
9.28721	4	1	1	4.45066e-12	9388.12	0
9.28821	4	1	1	4.39591e-12	9266.87	0
9.28921	4	1	1	4.36621e-12	9200.65	0
9.29021	4	1	1	4.36173e-12	9189.43	0
9.29121	4	1	1	4.38097e-12	9230.34	0
9.29221	4	1	1	4.42461e-12	9324.36	0
9.29321	4	1	1	4.49034e-12	9466.8	0
9.29421	4	1	1	4.57914e-12	9659.44	0
9.29521	4	1	1	4.68819e-12	9896.35	0
9.29621	4	1	1	4.81816e-12	10178.7	0
9.29721	4	1	1	4.96656e-12	10501.2	0
9.29821	4	1	1	5.13299e-12	10862.9	0
9.29921	4	1	1	5.31617e-12	11260.8	0
9.30021	4	1	1	5.51372e-12	11689.8	0
9.30121	4	1	1	5.72668e-12	12152	0
9.30221	4	1	1	5.94947e-12	12635.2	0
9.30321	4	1	1	6.18682e-12	13149.7	0
9.30421	4	1	1	6.42865e-12	13673.3	0
9.30521	4	1	1	6.68453e-12	14227	0
9.30621	4	1	1	6.93923e-12	14777.3	0
9.30721	4	1	1	7.20553e-12	15352.1	0
9.30821	4	1	1	7.46904e-12	15920	0
9.30921	4	1	1	7.73934e-12	16501.7	0
9.31021	4	1	1	8.00604e-12	17074.5	0
9.31121	4	1	1	8.27426e-12	17649.5	0
9.31221	4	1	1	8.53918e-12	18216.1	0
9.31321	4	1	1	8.7995e-12	18771.4	0
9.31421	4	1	1	9.05724e-12	19319.8	0
9.31521	4	1	1	9.30393e-12	19842.7	0
9.31621	4	1	1	9.54984e-12	20362.5	0
9.31721	4	1	1	9.77796e-12	20841.8	0
9.31821	4	1	1	1.00079e-11	21323.8	0
9.31921	4	1	1	1.02132e-11	21750.1	0
9.32021	4	1	1	1.04206e-11	22179.4	0
9.32121	4	1	1	1.06029e-11	22552.1	0
9.32221	4	1	1	1.07832e-11	22918.8	0
9.32321	4	1	1	1.09417e-11	23236	0
9.32421	4	1	1	1.10927e-11	23535.2	0
9.32521	4	1	1	1.12261e-11	23793.8	0
9.32621	4	1	1	1.13467e-11	24022.7	0
9.32721	4	1	1	1.14545e-11	24221.6	0
9.32821	4	1	1	1.15445e-11	24379.8	0
9.32921	4	1	1	1.1627e-11	24519.7	0
9.33021	4	1	1	1.16881e-11	24610.9	0
9.33121	4	1	1	1.17477e-11	24697	0
9.33221	4	1	1	1.17809e-11	24723.5	0
9.33321	4	1	1	1.1817e-11	24754.4	0
9.33421	4	1	1	1.18261e-11	24724.3	0
9.33521	4	1	1	1.18381e-11	24698.6	0
9.33621	4	1	1	1.18301e-11	24627.6	0
9.33721	4	1	1	1.1822e-11	24554.2	0
9.33821	4	1	1	1.18012e-11	24451.5	0
9.33921	4	1	1	1.17777e-11	24341.2	0
9.34021	4	1	1	1.17489e-11	24217.5	0
9.34121	4	1	1	1.17159e-11	24082.9	0
9.34221	4	1	1	1.16846e-11	23950.5	0
9.34321	4	1	1	1.16483e-11	23805.7	0
9.34421	4	1	1	1.16206e-11	23678.1	0
9.34521	4	1	1	1.15879e-11	23538.4	0
9.34621	4	1	1	1.15701e-11	23429.8	0
9.34721	4	1	1	1.15483e-11	23311.5	0
9.34821	4	1	1	1.15447e-11	23231.4	0
9.34921	4	1	1	1.15431e-11	23155.2	0
9.35021	4	1	1	1.15601e-11	23118.2	0
9.35121	4	1	1	1.15868e-11	23101.9	0
9.35221	4	1	1	1.16324e-11	23126	0
9.35321	4	1	1	1.16942e-11	23185.2	0
9.35421	4	1	1	1.17758e-11	23287.1	0
9.35521	4	1	1	1.18794e-11	23436.4	0
9.35621	4	1	1	1.20041e-11	23632	0
9.35721	4	1	1	1.21556e-11	23885.6	0
9.35821	4	1	1	1.23299e-11	24189.5	0
9.35921	4	1	1	1.25351e-11	24560.5	0
9.36021	4	1	1	1.27646e-11	24985.8	0
9.36121	4	1	1	1.30279e-11	25484.6	0
9.36221	4	1	1	1.33181e-11	26043.6	0
9.36321	4	1	1	1.36433e-11	26678.8	0
9.36421	4	1	1	1.39985e-11	27381.5	0
9.36521	4	1	1	1.43889e-11	28161.1	0
9.36621	4	1	1	1.48119e-11	29013.7	0
9.36721	4	1	1	1.5269e-11	29941.9	0
9.36821	4	1	1	1.57599e-11	30945.3	0
9.36921	4	1	1	1.62845e-11	32024.3	0
9.37021	4	1	1	1.68451e-11	33183.1	0
9.37121	4	1	1	1.74376e-11	34414.1	0
9.37221	4	1	1	1.80674e-11	35727.5	0
9.37321	4	1	1	1.8726e-11	37107.3	0
9.37421	4	1	1	1.94231e-11	38571.7	0
9.37521	4	1	1	2.01445e-11	40093.9	0
9.37621	4	1	1	2.09034e-11	41698.4	0
9.37721	4	1	1	2.16857e-11	43358.1	0
9.37821	4	1	1	2.25012e-11	45091.9	0
9.37921	4	1	1	2.33391e-11	46878.5	0
9.38021	4	1	1	2.42048e-11	48727.8	0
9.38121	4	1	1	2.50921e-11	50627.9	0
9.38221	4	1	1	2.6e-11	52575.8	0
9.38321	4	1	1	2.69295e-11	54573.9	0
9.38421	4	1	1	2.78705e-11	56601	0
9.38521	4	1	1	2.8834e-11	58679.1	0
9.38621	4	1	1	2.97994e-11	60766.5	0
9.38721	4	1	1	3.07895e-11	62909.2	0
9.38821	4	1	1	3.17672e-11	65030.6	0
9.38921	4	1	1	3.27683e-11	67204.2	0
9.39021	4	1	1	3.37496e-11	69340.5	0
9.39121	4	1	1	3.47463e-11	71511.9	0
9.39221	4	1	1	3.57227e-11	73644.3	0
9.39321	4	1	1	3.67018e-11	75784.8	0
9.39421	4	1	1	3.76615e-11	77887.7	0
9.39521	4	1	1	3.86094e-11	79967.7	0
9.39621	4	1	1	3.95407e-11	82015.2	0
9.39721	4	1	1	4.04436e-11	84004.7	0
9.39821	4	1	1	4.13345e-11	85970.6	0
9.39921	4	1	1	4.21789e-11	87839.8	0
9.40021	4	1	1	4.30177e-11	89698.6	0
9.40121	4	1	1	4.37904e-11	91418.4	0
9.40221	4	1	1	4.45639e-11	93141	0
9.40321	4	1	1	4.52541e-11	94687.8	0
9.40421	4	1	1	4.59401e-11	96226.3	0
9.40521	4	1	1	4.65524e-11	97608.7	0
